,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,felony
287,2010,2013,White,2,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,False
288,2010,2013,White,1,C Felony,Property,Theft,Parole,1JD,0,1,0,True
289,2010,2013,White,1,C Felony,Property,Theft,Parole,1JD,0,1,0,True
290,2010,2013,White,1,Aggravated Misdemeanor,Drug,Drug Possession,Discharged – End of Sentence,unknown,1,0,0,False
291,2010,2013,White,2,Aggravated Misdemeanor,Property,Theft,Parole,2JD,1,1,0,False
292,2010,2013,Black,1,D Felony,Drug,Drug Possession,Parole,3JD,1,1,0,True
293,2010,2013,White,0,D Felony,Public Order,Traffic,Parole,5JD,0,1,0,True
294,2010,2013,White,0,D Felony,Property,Burglary,Parole,5JD,1,1,0,True
295,2010,2013,White,2,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
296,2010,2013,White,2,C Felony,Drug,Other Drug,Parole,8JD,0,1,0,True
297,2010,2013,White,1,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,True
298,2010,2013,White,3,Aggravated Misdemeanor,Drug,Drug Possession,Parole,3JD,0,1,0,False
299,2010,2013,White,1,Felony - Enhanced,Property,Burglary,Discharged – End of Sentence,unknown,1,0,0,True
300,2010,2013,Black,2,D Felony,Drug,Other Drug,Parole,1JD,0,1,0,True
301,2010,2013,White,2,B Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
302,2010,2013,Black,1,D Felony,Public Order,Sex Offender Registry/Residency,Parole,1JD,0,1,0,True
303,2010,2013,White,0,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,False
304,2010,2013,White,0,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,1,0,0,True
305,2010,2013,White,1,C Felony,Property,Theft,Parole,5JD,0,1,0,True
306,2010,2013,White,1,C Felony,Property,Theft,Parole,5JD,0,1,0,True
307,2010,2013,Black,1,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
308,2010,2013,White,0,Aggravated Misdemeanor,Property,Theft,Parole,7JD,1,1,0,False
309,2010,2013,Black,1,D Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
310,2010,2013,White,3,Aggravated Misdemeanor,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,1,False
311,2010,2013,White,0,C Felony,Property,Theft,Parole,5JD,1,1,0,True
312,2010,2013,White,0,Aggravated Misdemeanor,Property,Theft,Parole,4JD,1,1,0,False
313,2010,2013,White,0,D Felony,Violent,Assault,Parole,4JD,1,1,0,True
314,2010,2013,Black,3,D Felony,Public Order,Sex Offender Registry/Residency,Parole,6JD,0,1,0,True
315,2010,2013,White,1,Felony - Enhanced,Violent,Sex,Parole,8JD,0,1,0,True
316,2010,2013,White,1,B Felony,Violent,Other Violent,Parole,2JD,1,1,0,True
317,2010,2013,Black,3,D Felony,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,True
318,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
319,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
320,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
321,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
322,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
323,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
324,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
325,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
326,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
327,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
328,2010,2013,White,2,Serious Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,False
329,2010,2013,White,4,D Felony,Violent,Assault,Parole,2JD,0,1,0,True
330,2010,2013,Black,1,D Felony,Public Order,Flight/Escape,Parole,7JD,1,1,0,True
331,2010,2013,White,3,D Felony,Public Order,Sex Offender Registry/Residency,Parole,2JD,0,1,0,True
332,2010,2013,White,3,D Felony,Public Order,Sex Offender Registry/Residency,Parole,2JD,0,1,0,True
333,2010,2013,White,1,B Felony,Violent,Murder/Manslaughter,Parole,6JD,0,1,0,True
334,2010,2013,White,2,C Felony,Property,Vandalism,Parole,5JD,0,1,0,True
335,2010,2013,White,1,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,unknown,0,0,0,False
336,2010,2013,White,1,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,unknown,0,0,0,False
337,2010,2013,White,1,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,unknown,0,0,0,False
338,2010,2013,White,1,Aggravated Misdemeanor,Public Order,Traffic,Discharged – End of Sentence,unknown,0,0,0,False
339,2010,2013,White,1,C Felony,Property,Burglary,Parole,8JD,0,1,0,True
340,2010,2013,White,1,D Felony,Violent,Assault,Parole,1JD,0,1,0,True
341,2010,2013,White,1,D Felony,Violent,Assault,Parole,1JD,0,1,0,True
342,2010,2013,Hispanic,0,C Felony,Violent,Other Violent,Parole,3JD,0,1,0,True
343,2010,2013,Hispanic,1,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,0,0,1,False
344,2010,2013,White,2,Aggravated Misdemeanor,Property,Theft,Parole,5JD,0,1,1,False
345,2010,2013,Hispanic,0,Felony - Enhanced,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
346,2010,2013,White,3,D Felony,Violent,Murder/Manslaughter,Parole,7JD,0,1,0,True
347,2010,2013,White,2,D Felony,Property,Burglary,Parole,5JD,1,1,0,True
348,2010,2013,Black,2,D Felony,Property,Forgery/Fraud,Parole,7JD,0,1,0,True
349,2010,2013,Black,2,D Felony,Property,Forgery/Fraud,Parole,7JD,0,1,0,True
350,2010,2013,Black,0,D Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
351,2010,2013,White,3,C Felony,Drug,Trafficking,Parole,1JD,1,1,0,True
352,2010,2013,White,0,Aggravated Misdemeanor,Other,Special Sentence Revocation,Special Sentence,7JD,0,1,0,False
353,2010,2013,White,3,B Felony,Drug,Trafficking,Parole,5JD,0,1,1,True
354,2010,2013,Black,3,B Felony,Other,Other Criminal,Parole,5JD,0,1,0,True
355,2010,2013,Black,2,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
356,2010,2013,White,3,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,False
357,2010,2013,White,2,Aggravated Misdemeanor,Violent,Assault,Parole,5JD,1,1,0,False
358,2010,2013,White,2,D Felony,Public Order,OWI,Parole,1JD,0,1,0,True
359,2010,2013,White,3,D Felony,Violent,Other Violent,Discharged – End of Sentence,unknown,0,0,0,True
360,2010,2013,White,3,D Felony,Drug,Other Drug,Parole,5JD,0,1,0,True
361,2010,2013,White,2,D Felony,Property,Burglary,Parole,3JD,0,1,0,True
362,2010,2013,White,2,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
363,2010,2013,White,2,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
364,2010,2013,White,2,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
365,2010,2013,White,2,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
366,2010,2013,White,2,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
367,2010,2013,White,2,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
368,2010,2013,White,2,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
369,2010,2013,White,1,D Felony,Violent,Sex,Discharged – End of Sentence,unknown,1,0,0,True
370,2010,2013,White,2,D Felony,Property,Theft,Parole,2JD,1,1,1,True
371,2010,2013,White,0,D Felony,Property,Burglary,Discharged – End of Sentence,unknown,1,0,0,True
372,2010,2013,White,0,Aggravated Misdemeanor,Property,Vandalism,Discharged – End of Sentence,unknown,1,0,0,False
373,2010,2013,Black,0,Serious Misdemeanor,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,False
374,2010,2013,Hispanic,1,D Felony,Public Order,OWI,Parole,7JD,1,1,0,True
375,2010,2013,White,3,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,1,True
376,2010,2013,White,3,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,1,True
377,2010,2013,White,1,C Felony,Property,Burglary,Discharged – End of Sentence,unknown,1,0,0,True
378,2010,2013,White,3,D Felony,Property,Burglary,Parole,6JD,0,1,0,True
379,2010,2013,White,3,D Felony,Property,Burglary,Parole,6JD,0,1,0,True
380,2010,2013,Hispanic,0,D Felony,Property,Forgery/Fraud,Parole,5JD,0,1,0,True
381,2010,2013,White,1,D Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
382,2010,2013,White,2,D Felony,Public Order,Traffic,Parole,3JD,0,1,0,True
383,2010,2013,White,0,D Felony,Violent,Sex,Special Sentence,3JD,1,1,0,True
384,2010,2013,Hispanic,1,C Felony,Violent,Other Violent,Discharged – End of Sentence,unknown,0,0,0,True
385,2010,2013,Hispanic,1,C Felony,Violent,Other Violent,Discharged – End of Sentence,unknown,0,0,0,True
386,2010,2013,Black,1,Aggravated Misdemeanor,Public Order,Traffic,Parole,5JD,1,1,0,False
387,2010,2013,Black,3,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,1,True
388,2010,2013,White,1,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,1,0,0,True
389,2010,2013,White,3,B Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
390,2010,2013,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
391,2010,2013,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
392,2010,2013,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
393,2010,2013,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
394,2010,2013,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
395,2010,2013,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
396,2010,2013,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
397,2010,2013,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
398,2010,2013,White,0,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
399,2010,2013,Black,1,D Felony,Drug,Other Drug,Parole,3JD,0,1,0,True
400,2010,2013,Black,2,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,0,True
401,2010,2013,Black,2,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,0,True
402,2010,2013,Black,2,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,0,True
403,2010,2013,White,0,B Felony,Drug,Trafficking,Parole,1JD,1,1,0,True
404,2010,2013,Black,3,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,0,True
405,2010,2013,Black,3,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,0,True
406,2010,2013,Black,3,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,0,True
407,2010,2013,White,3,D Felony,Drug,Drug Possession,Parole,8JD,0,1,0,True
408,2010,2013,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
409,2010,2013,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
410,2010,2013,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
411,2010,2013,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
412,2010,2013,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
413,2010,2013,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
414,2010,2013,White,2,C Felony,Drug,Trafficking,Parole,2JD,0,1,0,True
415,2010,2013,Black,3,C Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
416,2010,2013,Black,0,D Felony,Property,Vandalism,Discharged – End of Sentence,unknown,1,0,0,True
417,2010,2013,White,1,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,1,0,0,True
418,2010,2013,White,4,Felony - Enhanced,Drug,Trafficking,Parole,1JD,1,1,0,True
419,2010,2013,White,3,Felony - Enhanced,Violent,Sex,Parole,6JD,0,1,0,True
420,2010,2013,Black,0,D Felony,Property,Burglary,Parole,2JD,1,1,0,True
421,2010,2013,Black,2,D Felony,Property,Forgery/Fraud,Parole,7JD,1,1,0,True
422,2010,2013,Black,1,Aggravated Misdemeanor,Public Order,Sex Offender Registry/Residency,Parole,3JD,0,1,0,False
423,2010,2013,Hispanic,0,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,False
424,2010,2013,Hispanic,0,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,False
425,2010,2013,White,1,D Felony,Property,Vandalism,Parole,5JD,0,1,0,True
426,2010,2013,White,1,D Felony,Property,Vandalism,Parole,5JD,0,1,0,True
427,2010,2013,White,1,Aggravated Misdemeanor,Violent,Sex,Discharged – End of Sentence,unknown,1,0,0,False
428,2010,2013,Hispanic,2,Felony - Enhanced,Drug,Trafficking,Parole,7JD,1,1,0,True
429,2010,2013,Black,1,C Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
430,2010,2013,Black,1,C Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
431,2010,2013,Black,1,C Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
432,2010,2013,Black,1,C Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
433,2010,2013,Black,1,C Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
434,2010,2013,Black,1,C Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
435,2010,2013,Black,1,C Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
436,2010,2013,Black,1,C Felony,Drug,Trafficking,Parole,5JD,0,1,0,True
437,2010,2013,White,2,D Felony,Property,Theft,Parole,5JD,1,1,0,True
438,2010,2013,Black,1,C Felony,Property,Theft,Parole,5JD,0,1,0,True
439,2010,2013,Black,1,C Felony,Property,Theft,Parole,5JD,0,1,0,True
440,2010,2013,Black,1,C Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,1,0,0,True
441,2010,2013,White,0,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,1,False
442,2010,2013,White,2,Aggravated Misdemeanor,Violent,Assault,Parole,2JD,1,1,0,False
443,2010,2013,Hispanic,3,Aggravated Misdemeanor,Public Order,Alcohol,Parole,1JD,0,1,0,False
444,2010,2013,White,2,D Felony,Property,Forgery/Fraud,Parole,3JD,1,1,0,True
445,2010,2013,White,1,C Felony,Property,Burglary,Parole,1JD,0,1,0,True
446,2010,2013,Hispanic,0,C Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
447,2010,2013,Hispanic,0,C Felony,Violent,Assault,Discharged – End of Sentence,unknown,0,0,0,True
448,2010,2013,White,1,C Felony,Drug,Trafficking,Parole,8JD,1,1,0,True
449,2010,2013,Hispanic,1,Felony - Enhanced,Drug,Trafficking,Parole,7JD,0,1,0,True
450,2010,2013,Hispanic,1,Felony - Enhanced,Drug,Trafficking,Parole,7JD,0,1,0,True
451,2010,2013,White,3,D Felony,Violent,Assault,Parole,8JD,0,1,0,True
452,2010,2013,White,3,D Felony,Violent,Assault,Parole,8JD,0,1,0,True
453,2010,2013,White,3,B Felony,Violent,Murder/Manslaughter,Discharged – End of Sentence,unknown,1,0,0,True
454,2010,2013,White,0,D Felony,Drug,Other Drug,Discharged – End of Sentence,unknown,0,0,0,True
455,2010,2013,Black,1,D Felony,Drug,Other Drug,Parole,7JD,0,1,0,True
456,2010,2013,Black,1,D Felony,Drug,Other Drug,Parole,7JD,0,1,0,True
457,2010,2013,White,4,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,False
458,2010,2013,White,4,Aggravated Misdemeanor,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,False
459,2010,2013,Black,2,Felony - Enhanced,Property,Theft,Discharged – End of Sentence,unknown,1,0,0,True
460,2010,2013,White,3,Aggravated Misdemeanor,Public Order,Alcohol,Discharged – End of Sentence,unknown,0,0,1,False
461,2010,2013,White,0,Aggravated Misdemeanor,Property,Burglary,Parole,5JD,1,1,0,False
462,2010,2013,Black,2,Serious Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,False
463,2010,2013,White,3,C Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
464,2010,2013,White,3,C Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
465,2010,2013,White,3,C Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
466,2010,2013,White,2,D Felony,Public Order,OWI,Parole,6JD,0,1,1,True
467,2010,2013,Black,1,D Felony,Other,Other Violent,Discharged – End of Sentence,unknown,0,0,0,True
468,2010,2013,American Native,2,D Felony,Property,Forgery/Fraud,Discharged – End of Sentence,unknown,0,0,1,True
469,2010,2013,Black,2,D Felony,Property,Theft,Discharged – End of Sentence,unknown,1,0,0,True
470,2010,2013,White,0,D Felony,Public Order,Traffic,Parole,7JD,0,1,0,True
471,2010,2013,White,0,C Felony,Property,Theft,Parole,7JD,0,1,0,True
472,2010,2013,Black,3,Aggravated Misdemeanor,Property,Theft,Parole,1JD,0,1,1,False
473,2010,2013,Hispanic,2,D Felony,Public Order,OWI,Discharged – End of Sentence,unknown,0,0,1,True
474,2010,2013,White,1,Aggravated Misdemeanor,Violent,Assault,Discharged – End of Sentence,unknown,1,0,0,False
475,2010,2013,Black,3,D Felony,Property,Forgery/Fraud,Parole,5JD,1,1,1,True
476,2010,2013,White,1,C Felony,Property,Burglary,Parole,5JD,1,1,1,True
477,2010,2013,White,0,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
478,2010,2013,White,0,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
479,2010,2013,White,0,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
480,2010,2013,White,0,D Felony,Drug,Trafficking,Discharged – End of Sentence,unknown,0,0,0,True
481,2010,2013,White,0,D Felony,Drug,Trafficking,Parole,4JD,1,1,0,True
482,2010,2013,White,2,D Felony,Violent,Sex,Discharged – End of Sentence,unknown,1,0,0,True
483,2010,2013,White,3,Felony - Enhanced,Property,Theft,Parole,5JD,1,1,0,True
484,2010,2013,White,0,C Felony,Violent,Sex,Discharged – End of Sentence,unknown,0,0,0,True
485,2010,2013,White,0,C Felony,Violent,Sex,Discharged – End of Sentence,unknown,0,0,0,True
486,2010,2013,White,0,C Felony,Violent,Sex,Discharged – End of Sentence,unknown,0,0,0,True
487,2010,2013,White,0,C Felony,Violent,Sex,Discharged – End of Sentence,unknown,0,0,0,True
488,2010,2013,White,0,C Felony,Violent,Sex,Discharged – End of Sentence,unknown,0,0,0,True
489,2010,2013,White,0,D Felony,Violent,Murder/Manslaughter,Parole,6JD,0,1,0,True
490,2010,2013,White,2,D Felony,Property,Theft,Discharged – End of Sentence,unknown,1,0,0,True
491,2010,2013,Black,1,C Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
492,2010,2013,Black,1,C Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
493,2010,2013,Black,1,C Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
494,2010,2013,Black,1,C Felony,Property,Burglary,Discharged – End of Sentence,unknown,0,0,0,True
495,2010,2013,Black,3,Aggravated Misdemeanor,Public Order,Traffic,Parole,5JD,1,1,0,False
496,2010,2013,Black,2,D Felony,Drug,Other Drug,Discharged – End of Sentence,unknown,0,0,0,True
497,2010,2013,Black,2,D Felony,Drug,Other Drug,Discharged – End of Sentence,unknown,0,0,0,True
498,2010,2013,Black,2,D Felony,Drug,Other Drug,Discharged – End of Sentence,unknown,0,0,0,True
499,2010,2013,Black,2,D Felony,Drug,Other Drug,Discharged – End of Sentence,unknown,0,0,0,True
500,2010,2013,White,2,C Felony,Property,Theft,Parole,7JD,1,1,0,True
501,2010,2013,White,1,D Felony,Property,Forgery/Fraud,Parole,3JD,0,1,0,True
502,2010,2013,White,1,D Felony,Property,Forgery/Fraud,Parole,3JD,0,1,0,True
503,2010,2013,White,1,C Felony,Property,Arson,Discharged – End of Sentence,unknown,0,0,0,True
504,2010,2013,White,1,C Felony,Property,Arson,Discharged – End of Sentence,unknown,0,0,0,True
505,2010,2013,White,1,C Felony,Property,Arson,Discharged – End of Sentence,unknown,0,0,0,True
506,2010,2013,White,0,D Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
507,2010,2013,White,0,D Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
508,2010,2013,White,0,D Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
509,2010,2013,White,0,D Felony,Drug,Trafficking,Parole,8JD,0,1,0,True
510,2010,2013,Black,0,D Felony,Drug,Trafficking,Parole,5JD,1,1,0,True
511,2010,2013,White,1,D Felony,Property,Burglary,Parole,5JD,1,1,0,True
512,2010,2013,White,2,Felony - Enhanced,Drug,Trafficking,Parole,1JD,0,1,0,True
513,2010,2013,White,2,Felony - Enhanced,Drug,Trafficking,Parole,1JD,0,1,0,True
514,2010,2013,White,2,Felony - Enhanced,Drug,Trafficking,Parole,1JD,0,1,0,True
515,2010,2013,White,2,Felony - Enhanced,Drug,Trafficking,Parole,1JD,0,1,0,True
516,2010,2013,White,2,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
517,2010,2013,White,2,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
518,2010,2013,White,2,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
519,2010,2013,White,2,D Felony,Property,Theft,Discharged – End of Sentence,unknown,0,0,0,True
